session,block,trial,phonemes
t15.2023.09.01,9,43,AY  |  TH IH NG K  |  AW ER  |  N EH K S T  |  K AA R  | 
t15.2023.09.01,9,44,AY  |  TH IH NG K  |  IH T S  |  DH EH R  |  W EY  |  AH V  |  S EY IH NG  |  HH AW  |  W EH L  |  Y UW  |  D UW  | 
t15.2023.09.01,9,45,AO L  |  AH V  |  AH  |  S AH T AH D  |  Y UW  |  L UH K  |  AH N D  |  DH EH R Z  |  TH R IY  | 
t15.2023.09.01,9,46,HH IY  |  B EH T ER  |  N AA T  |  B IY  |  M AY N  | 
t15.2023.09.01,9,47,AH  |  M EH N  |  D EY CH  |  AH N D  |  AH  |  D IH S EH N T  | 
t15.2023.09.01,9,48,HH AW  |  M EH N IY  |  D IH V IH ZH AH N Z  |  D AH Z  |  HH IY  |  HH AE V  | 
t15.2023.09.01,9,49,L AO NG  |  T ER M  |  K AA N S ER K W EY SH AH Z  | 
t15.2023.09.03,8,25,AY  |  N OW  |  AH  |  G ER L  | 
t15.2023.09.03,8,26,W IY  |  S EH T  |  AH  |  R EH K T ER  |  S IH S T AH D  | 
t15.2023.09.03,8,27,AY  |  D OW N T  |  HH AE V  |  EH N IY  |  P R AA B AH L  | 
t15.2023.09.03,8,28,AY  |  HH AE D  |  AH  |  HH AA R D  |  T AY N  |  G EH T IH NG  |  S IH T IY  |  AA N  |  AH  |  D UH R IY  | 
t15.2023.09.03,8,29,D AO T  |  IH T  |  DH AH  |  Y R OW K  |  AE T  |  AO L  | 
t15.2023.09.03,8,30,DH EY  |  HH AE S T  |  AH S  |  T UW  |  B OW L D ER  |  AW ER  |  N UW Z P EH P IH S  | 
t15.2023.09.03,8,31,DH EY  |  M EY K  |  AH  |  K AH L EH K SH AH N  |  AA N  |  M AH N IY  |  F AO R  |  Y AO R D  |  W EY T S
t15.2023.09.03,8,32,K UH D AH N T  |  K AE CH  |  W AH N  |  T UW  |  S EY V  |  Y AO R  |  L AY F  | 
t15.2023.09.03,8,33,IH T  |  AH  |  R EY T  |  P L EH ZH ER  |  S P IY K IH NG  |  W IH DH  |  Y UW  | 
t15.2023.09.03,8,34,D UW  |  W IY  |  JH AH S T  |  G OW  |  HH EH N IY  | 
t15.2023.09.03,8,35,AY  |  F EH L T  |  K AY N D  |  AH V  |  S T ER F AH N T  | 
t15.2023.09.03,8,36,AY  |  TH IH NG Z  |  IH T S  |  D R EY D  | 
t15.2023.09.03,8,37,AH  |  B IH JH AA AH L  |  AH V  |  DH AH  |  JH UH R IY  | 
t15.2023.09.03,8,38,Y UW  |  N OW  |  W AH T  |  AY  |  AE M  |  S EY IH NG  | 
t15.2023.09.03,8,39,DH EY  |  T ER N  |  DH EH M  |  L UW S  | 
t15.2023.09.03,8,40,HH IY  |  W EH N T  |  T  |  V IY N AA M  |  W UH N  |  M AY N  |  AE N  |  K EY M  |  B AE K  |  AH N AH DH ER  | 
t15.2023.09.03,8,41,M AO R  |  AO R  |  L EH T S  |  AE T  |  HH OW M  | 
t15.2023.09.03,8,42,Y UW  |  K AE N  |  AH V AO R D  |  DH IH S  |  P R AA B L AH M  |  IH N  |  S T UW L  |  W AY
t15.2023.09.03,8,43,W AH T S  |  DH AH  |  S EH K SH AH N D  |  DH AE T  |  Y UH R  |  L UH K IH NG  |  F AO R
t15.2023.09.03,8,44,T ER M AH N IY  |  IH Z  |  AH  |  T EY S  |  IH N  |  P OY N T  | 
t15.2023.09.03,8,45,S AH M T UW K  |  IH T  |  W AA Z  |  IY Z IY  | 
t15.2023.09.03,8,46,AY V  |  D AH M  |  DH OW Z  |  T UW  | 
t15.2023.09.03,8,47,IH T S  |  AH  |  HH OW L  |  IH K S P R EH R IH T  | 
t15.2023.09.03,8,48,IH N  |  AO R D ER  |  T UW  |  B AA L IH S  |  DH AH  |  D IH V IH ZH AH Z  |  DH AH  |  S K UW L Z  |  M AH CH  |  B IY  |  S P L AE N T  | 
t15.2023.09.03,8,49,T R AE D AH B AH L  |  D EH S T AH L IY  |  S IH SH AH N T  | 
t15.2023.09.03,9,9,IH T S  |  AO L  |  R OW L D  |  AH P  |  IH N T UW  |  W AH N  | 
t15.2023.09.03,9,10,Y UW  |  D UW  |  HH AE V  |  AH  |  S EH P ER IH T  |  EH R IY AH  | 
t15.2023.09.03,9,11,TH IH NG K  |  AH B AW T  |  HH AW  |  M EH N IY  |  AO T AH M AH B IY L Z  |  DH EH R  |  AA R  | 
t15.2023.09.03,9,12,W AH T  |  AA R  |  DH AH  |  AH DH ER Z  | 
t15.2023.09.03,9,13,IH T S  |  R IH L IY  |  K AY N D  |  AH V  |  K R EY ZH IY
t15.2023.09.03,9,14,DH AH  |  L EY T IH D  |  AE N D R OY D  |  F OW L D Z  |  F AO R  |  L EH S
t15.2023.09.03,9,15,AH G EH N  |  AW ER  |  CH OY S AH Z  |  AA R  |  N AA T  |  M EY D  |  IH N  |  AH  |  F AE K Y UW M  | 
t15.2023.09.03,9,17,B IH Z B UW T Z  |  AH V  |  K AA N G R IY S  |  SH UH D  |  HH AE V  |  N OW  |  IH L UW ZH AH N Z  | 
t15.2023.09.03,9,18,DH EY  |  AH S AY N  |  Y UW  |  AH  |  T AA P IH K  | 
t15.2023.09.03,9,19,DH EH R Z  |  DH IH S  |  W AH N  |  AE K T ER  |  EH V R IY W AH N  |  L AY K S  | 
t15.2023.09.24,8,10,AE Z  |  G AA T  |  T UW  |  B IY  |  AH  |  T EH N EH SH AH N  | 
t15.2023.09.24,8,11,AY  |  W IH D  |  L AH V  |  T UW  | 
t15.2023.09.24,8,12,AO L  |  DH IY Z  |  AH DH ER  |  P IY P AH L  |  AA R  |  AW T  |  R AH N IH NG  |  ER AW N T  | 
t15.2023.09.24,8,13,AH  |  L UH T  |  AH V  |  M ER JH ER T ER Z  | 
t15.2023.09.24,8,14,W IY  |  HH AE D  |  AE N  |  AO K EY SH AH N  | 
t15.2023.09.24,8,15,DH AE T  |  IH Z  |  T R UW  |  IH N  |  IH L OW T R OY  |  AH N D  |  AH K R EH S  |  DH IH S  |  N EY SH ER  | 
t15.2023.09.24,8,16,IY JH AH N T  |  DH AE T  |  F AH N IY  | 
t15.2023.09.24,8,17,W IH DH  |  T IH M Z  |  K AE ZH AH L  | 
t15.2023.09.24,8,18,DH AH  |  OW N L IY  |  R IH B AH B L IH L IH NG  | 
t15.2023.09.24,8,19,D UW  |  Y UW  |  G OW  |  F AO R  |  L AO NG  |  V EY K AH SH AH S  | 
t15.2023.09.24,9,25,AH N D  |  HH AH N D R AH S T  |  AH M AW N T  |  AH V  |  T AY M  | 
t15.2023.09.24,9,26,B R IH NG  |  M AO R  |  AA P T AH D  |  DH AE N  |  Y UW ZH AH W AH L  | 
t15.2023.09.24,9,27,AY  |  TH AO T  |  IH T  |  W AA Z  |  P R IH T IY  |  G UH D  | 
t15.2023.09.24,9,28,R EY Z  |  AO R IY AH T IH D  |  R AE DH ER  |  DH AE N  |  JH IH N D ER  |  B EY K S  | 
t15.2023.09.24,9,29,DH EH R  |  N IY D Z  |  T UW  |  B IY  |  AH  |  L AA N  |  JH AH N  |  S AH M W EH R  | 
t15.2023.09.24,9,30,HH AW  |  T R AH G  |  IH Z  |  IH T  | 
t15.2023.09.24,9,31,AY  |  W IH L  |  AH G R IY  |  T UW  |  DH AE T  | 
t15.2023.09.24,9,32,IH F  |  Y UH R  |  IH N V AA L V D  |  Y ER S EH L F  | 
t15.2023.09.24,9,33,DH EY  |  K AE N  |  AO L W EY Z  |  M EY B IY  |  G EH T  |  S AH M B AA D IY  |  AH S  |  T UW  |  K UH K  | 
t15.2023.09.24,9,34,AY  |  G UH D  |  D UW  |  IH T  |  N AW  | 
t15.2023.09.24,9,35,D UW  |  Y UW  |  HH AE V  |  AH  |  R AH N T OW L  |  T IY L ER  | 
t15.2023.09.24,9,36,IH F  |  DH EY  |  D UW  |  K AH M  |  B AE K  |  N EH S  |  Y IH R  | 
t15.2023.09.24,9,37,AY  |  TH IH NG K  |  SH IY  |  HH AE Z  |  P R AA B L AH M Z  |  W IH DH  |  DH AE T  | 
t15.2023.09.24,9,38,IH T S  |  S AH T  |  AH  |  T R AH B AH L  |  HH IY R  | 
t15.2023.09.24,9,39,DH EY  |  T R EY T  |  DH AH  |  N UW L IY AH Z  |  AH V  |  DH EH R  |  P AW ER  |  R AY T  |  N AW  | 
t15.2023.09.24,9,40,AE F T ER  |  DH AE T  |  S IY Z AH N T  |  AA L AH S T  |  HH AE D  |  AH  |  D IH S IH ZH AH N  |  T UW  |  M EY K  | 
t15.2023.09.24,9,41,HH IY Z  |  D AH N  |  AH  |  B AH N CH  |  AH V  |  P AA T AH M AO R  |  M UW V IY Z  | 
t15.2023.09.24,9,42,AH N D  |  W AH T  |  W AA Z  |  DH AH  |  P OY N T  |  AH V  |  IH T  |  AO L  | 
t15.2023.09.24,9,43,P IY P AH L  |  G EH T  |  V EH R IY  |  AH S Z EH T  | 
t15.2023.09.24,9,44,IH T S  |  D UW IH NG  |  AH  |  L AA T  |  AH V  |  D EH V AH S  | 
t15.2023.09.24,9,45,HH AE V  |  Y UW  |  EH V ER  |  HH AE D  |  AH V  |  HH ER  | 
t15.2023.09.24,9,46,DH EH R  |  P R IH T IY  |  V ER G UW V IH NG  | 
t15.2023.09.24,9,47,W EH R  |  Y UW  |  F R AH M  |  ER IH JH AH N AH L IY  | 
t15.2023.09.24,9,48,W IY  |  B AE N AH S  |  T UW  |  G EH T  |  T UW  |  W AH N  | 
t15.2023.09.24,9,49,W EH N  |  Y UW  |  W AA CH  |  DH EH M  |  G OW  |  AH P  | 
t15.2023.09.29,3,25,DH AH  |  G R IY N  |  T AE K S  |  AH B AW T  |  IH Z  |  AH  |  B AE T ER  |  AH V  |  JH OY S  | 
t15.2023.09.29,3,26,L AA T  |  AH V  |  F EH L AH S EH L F IH K AH L  |  K AA N T AH N T  | 
t15.2023.09.29,3,27,L EH S  |  DH EH N  |  HH AE V  |  DH AH  |  T R AY AH L Z  | 
t15.2023.09.29,3,28,IY V IH N  |  IH F  |  IH T S  |  S M AO R K IH NG  | 
t15.2023.09.29,3,29,AY  |  G EH T  |  TH IH NG Z  |  D AH N  |  F AE N S T ER  | 
t15.2023.09.29,3,30,IH T  |  W AA Z  |  F AH N  |  T UW  |  W ER K  |  W IH DH  |  HH IH M  | 
t15.2023.09.29,3,31,AY  |  TH IH NG K  |  M OW S T  |  P IY P AH L  |  W AH N  |  T UW  |  B IY  | 
t15.2023.09.29,3,32,T R AY V IH NG  |  AH  |  K AA R  |  F AO R  |  L AO NG G ER  | 
t15.2023.09.29,3,33,DH AH  |  K L AE S IH K AH L  |  TH IH NG K  |  DH AE T  |  Y UW  |  S IY  |  AA N  |  T IY V IY  | 
t15.2023.09.29,3,34,IH T  |  IH Z  |  DH EH R F AO R  |  D IH S K AH P AO R T IH NG  | 
t15.2023.09.29,3,35,D OW N T  |  G EH T  |  T UW  |  M AH CH  |  M AH N IY  |  F AO R  |  DH EH M  | 
t15.2023.09.29,3,36,AY V  |  B IH N  |  HH IY R  |  S EH N S T  |  S ER V AH T IY  |  F AO R  | 
t15.2023.09.29,3,37,AY  |  HH AE V AH N T  |  HH AE D  |  T UW  |  R IH P L EY S  |  DH AH  |  TH IH NG  |  Y EH T  | 
t15.2023.09.29,3,38,AY  |  AE L IY  |  R EH K AH M AH N T  |  IH T  | 
t15.2023.09.29,3,39,AE T  |  L IY T S  |  D R IH S IH SH AH N AH L IY  | 
t15.2023.09.29,3,40,W IY R  |  K AY N D  |  AH V  |  AE T  |  DH AH  |  IH N  |  AH V  |  DH AE T  |  T R AY L  | 
t15.2023.09.29,3,41,AY  |  K AE N  |  G EH T  |  DH IH S  |  Y AO R D  |  IH N  |  SH EH P  | 
t15.2023.09.29,3,42,CH IY Z  |  R IH L IY  |  AH  |  G UH D  |  F IH ZH ER  |  W UH M AH N  | 
t15.2023.09.29,3,43,IH N  |  AW ER  |  P AH T IH K Y AH L ER  |  S IH CH UW EY SH AH N  | 
t15.2023.09.29,3,44,AY  |  Y UW ZH AH W AH L IY  |  W AO K T  |  M AY  |  D AO G  |  IH N  |  DH AH  |  P AA R K  |  N IH R  |  M AY  |  HH OW M  | 
t15.2023.09.29,3,45,AY  |  D IH D  |  DH AE T  |  W IH DH  |  DH AH  |  S EH K T AH D  |  B EY B IY  | 
t15.2023.09.29,3,46,IH T S  |  D IH S AH P AO R T IH NG  |  HH AW  |  DH IH S  |  W AA Z  |  HH AE N D AH L D  | 
t15.2023.09.29,3,47,HH IY  |  T OW L D  |  AH S  |  T UW  |  G EH T  |  IH N S AY D  |  AW ER  |  K AA R  | 
t15.2023.09.29,3,48,AY  |  G EH S  |  W EH N  |  Y AO R  |  F IH L IH NG  |  D IH V IH T AH D  |  D OW N T  |  G IH V  |  AH P  | 
t15.2023.09.29,3,49,DH AE T  |  W UH D  |  B IY  |  AO L  | 
t15.2023.09.29,4,25,L AY V  |  IH Z  |  EH N ER JH IY  |  B Y UW T AH F AH L  |  EH N AH JH IY  | 
t15.2023.09.29,4,26,M EY B IY  |  DH AH  |  G EY P  |  W IY K  |  M EY D  |  W AA Z  |  B IH T W IY N  |  HH IH M  |  AH N D  |  DH AH  |  AH N IH F L EY M AH N  |  L AY N  | 
t15.2023.09.29,4,27,HH IY  |  T R AY  |  T UW  |  AY D  |  IH N  |  DH AH  |  B AE K  |  AH V  |  DH AH  |  R UW M  |  R UW M  | 
t15.2023.09.29,4,29,SH IY  |  IH Z  |  AO L S OW  |  K L OW Z  |  T UW  |  DH AH  |  T R AA P  |  AH D M AE D AH S T R EY SH AH N  | 
t15.2023.09.29,4,30,AH  |  D UW T AO R IY ER  |  AA N  |  AH P L AY IH NG  |  DH AH  |  P R EH N S AH B AH L Z  |  AH V  |  EH N IY M AA D IY  |  K OW D  |  S T AY L  | 
t15.2023.09.29,4,31,G EH T  |  B R IH NG IH NG  |  N UW Z  |  AH L ER Z  |  AH N D  |  S P EH SH AH L  |  R IY P AO R T S  | 
t15.2023.09.29,4,32,DH AH  |  T AY M  |  F AO R  |  JH IH V IY AH L  |  F AY N S  |  IH Z  |  B IH HH AY N D  |  AH S  | 
t15.2023.09.29,4,33,DH EH R  |  W AA Z  |  T AO K  |  AE T  |  DH AH  |  S IH T ER  |  AA N  |  W AA CH IY  |  AH V  |  DH AH  |  T R AH M P  |  T R AE JH IH T IY  | 
t15.2023.09.29,4,34,SH IY  |  IH Z  |  DH AH  |  OW N L IY  |  G ER L  |  HH UW  |  K AH M Z  |  T UW  |  AW ER  |  S K UW L  | 
t15.2023.09.29,4,35,DH EH R  |  N UW  |  HH AW S  |  G AA S T  |  JH AH S T  |  AE Z  |  M AH CH  | 
t15.2023.09.29,4,36,DH AE T  |  P AA R T  |  IH T S  |  HH AY AH N S  |  L EH V ER  |  AA N  |  R EH K AH D  | 
t15.2023.09.29,4,37,P L EY Z  |  S IY  |  AW ER  |  P R AY V AH S IY  |  D OW T AH S  |  F AO R  |  D IH T OW Z  |  AH V  |  Y AO R  |  D IH D AH  |  P R AH T EH K SH AH N  |  R AY T S  | 
t15.2023.09.29,4,38,AE T  |  DH AH  |  IH N  |  DH AH  |  W ER K ER Z  |  T ER N D  |  ER AW N D  | 
t15.2023.09.29,4,39,S T IH L  |  ER L IY  |  L AA T S  |  AH V  |  CH UW D AH S  |  AH N D  |  S AH M  |  AH V ER Z AH T IY  | 
t15.2023.09.29,4,40,JH AH S T  |  K AH F ER M  |  DH IH S  |  W IH DH  |  Y AO R  |  F IH N T ER  | 
t15.2023.09.29,4,41,S T IH L  |  M AY L Z  |  Y UW Z  |  W AO T ER  | 
t15.2023.09.29,4,42,B EH T ER  |  T AH G EH DH ER  |  HH AE V  |  S IH R IY AH S  |  K W EH S CH AH Z  |  T UW  |  IH N S ER  | 
t15.2023.09.29,4,43,S EH D  |  AH  |  R IY P IH T  |  DH AE T  |  DH IH S  |  B UH G  |  L AO NG  |  K AH N T EY N Z  |  S P AE M  | 
t15.2023.09.29,4,44,DH AE T S  |  IH Z  |  AH  |  V EH R IY  |  IH M P AO R T AH N T  |  G EY S  |  F R AH M  |  AW ER  |  P OY N T  |  AH V  |  V Y UW  |  HH IY  |  AY T IH D  | 
t15.2023.09.29,4,45,W IY  |  B AA T  |  Y UW  |  M OW T S  |  AH N D  |  T OY S  |  T UW  |  F IY D  |  Y AO R  |  AE P AH T EY T  |  F AO R  |  S P EY S  |  IH K S P L OW EY SH AH N  | 
t15.2023.09.29,4,46,AY  |  K AE N T  |  P UH T  |  IH T  |  D AW N  |  AH N D  |  AY  |  K UH D  |  L UH K  |  AE T  |  IH T  |  F AO R  |  D EY Z  | 
t15.2023.09.29,4,47,DH AH  |  OW N L IY  |  TH IH NG  |  L EH F T  |  T UW  |  T UW  |  IH Z  |  T UW  |  HH AE D  |  OW V ER  |  DH AH  |  K AH N SH UW L Z  |  T UW  |  IH N Z OW  | 
t15.2023.09.29,4,48,AH N D  |  HH IY  |  W OW N T  |  T EY K  |  IH T  |  F R IY L IY  |  IH L AH S  |  Y UW  |  G EY V  |  IH T  |  T UW  |  HH IH M  | 
t15.2023.09.29,4,49,AH N D  |  Y UW  |  SH IY  |  W AH T  |  HH AE P AH N  |  R EH S AH K T L IY  | 
t15.2023.10.01,7,25,W IY V  |  G AA T  |  S AH M  |  G AY Z  |  HH IY R  | 
t15.2023.10.01,7,26,HH IY  |  G EH S  |  HH OW M  |  F R AH M  |  W ER K  |  L EY T  | 
t15.2023.10.01,7,27,M AY  |  T EH K S AH Z  |  HH AE V  |  G AO N  |  AH P  | 
t15.2023.10.01,7,28,IH T S  |  W AH N S  |  IH M P AO R T AH N T  |  T UW  |  Y UW  | 
t15.2023.10.01,7,29,W IY  |  EH N JH OY  |  D UW IH NG  |  IH T  | 
t15.2023.10.01,7,30,T EH D  |  P ER S EH N T  |  AO R  |  TH ER T IY D  |  P ER S EH N T  | 
t15.2023.10.01,7,31,DH AH  |  D IH T R OY T  |  N UW Z  | 
t15.2023.10.01,7,32,AE Z  |  W IH L  |  IH Z  |  Y UW  |  D UW  | 
t15.2023.10.01,7,33,HH UW  |  D IH D  |  Y UW  |  V OW T  |  F AO R  | 
t15.2023.10.01,7,34,AY  |  R IH L IY  |  L AH V  |  IH T  | 
t15.2023.10.01,7,35,DH EY  |  HH AE V  |  DH IH S  |  W ER L D  |  F UH T B AO L  |  TH IH NG  | 
t15.2023.10.01,7,36,AH  |  V OY S  |  F R AH M  |  DH AH  |  G R AW N D  | 
t15.2023.10.01,7,37,DH AH  |  W AH N S  |  DH AE T  |  K IH L D  | 
t15.2023.10.01,7,38,AY  |  L AY K  |  DH AH  |  W EY  |  DH AE T  | 
t15.2023.10.01,7,39,V IH ZH AH N  |  IH Z  |  W AH N  |  AH V  |  DH AH  |  M AH N D EY N SH AH N AH L  |  P L AE G S  |  F AO R  |  EH N IY  |  AE K CH T AH B AH T ER  | 
t15.2023.10.01,7,40,DH AE T  |  W AA Z AH T  |  AH  |  S T AE N D ER N  | 
t15.2023.10.01,7,41,DH AH  |  P L EY N JH D Z  |  AH N D  |  AO L  |  DH EH T  | 
t15.2023.10.01,7,42,W IY  |  M UW V D  |  T UW  |  HH AH HH AW ER  | 
t15.2023.10.01,7,43,N OW  |  D IH S IH ZH AH N Z  |  HH AE V  |  B IH N  |  M EY D  |  AE T  |  DH IH S  |  T AY M  | 
t15.2023.10.01,7,44,B IH K AO Z  |  Y UH R  |  R AY T  | 
t15.2023.10.01,7,45,N AA T  |  D AH N  |  EH N IY TH IH NG  | 
t15.2023.10.01,7,46,W AA N T  |  T UW  |  DH EY  |  K AO L  |  IH T  | 
t15.2023.10.01,7,47,L AY V D  |  AA N  |  AH  |  F AO R M  |  F AO R  |  S IH S T IY  |  Y IH R Z  | 
t15.2023.10.01,7,48,AH DH ER  |  S AY N  |  AH V  |  DH AH  |  G OY N  | 
t15.2023.10.01,7,49,B AH T  |  AY  |  TH IH NG  |  IH T S  |  S AA L AH N D  |  AE T  |  DH IH S  |  P OY N T  | 
t15.2023.10.01,8,20,P L AY S  |  HH IY  |  Y UW Z D  |  T UW  |  L IH L IH V ER  |  P IY T S AH N Z  |  B IH F AO R  |  DH AH  |  AH B AE K AH L IY M Z  | 
t15.2023.10.01,8,21,D UW  |  N AA T  |  K AA M P IY  |  W ER D Z  | 
t15.2023.10.01,8,22,AH N D  |  DH EH R  |  AA R  |  AH DH ER  |  F IH CH ER Z  |  IH N  |  DH AH  |  JH R AA V IH S  |  T UW  |  N OW N T  | 
t15.2023.10.01,8,23,L AH M IH K ER Z  |  IH N  |  B OW TH  |  B AA R T IY Z  |  HH AE V  |  K AO L D  |  F AO R  |  S EH B AH L AY S IH NG  |  DH AH  |  M AH T AH M P L EY S AH Z  | 
t15.2023.10.01,8,24,SH IY  |  K L AE M Z  |  AE L AH F AH  |  N EH V ER  |  SH UH D  |  S AY N  |  AH V  |  DH AH  |  IH N V EH K SH AH N  | 
t15.2023.10.01,8,25,HH IY R  |  IH Z  |  DH AH  |  V IH D IY OW  |  AH V  |  DH AH  |  CH OY L IY  |  R OW Z  |  S EH P B ER AH N  | 
t15.2023.10.01,8,26,DH IH S  |  IH Z  |  S OW  |  B EH D AH F AH L  | 
t15.2023.10.01,8,27,G OW L AH L Z  |  W IH SH AH N  |  T UW  |  F IY D  |  AH P  |  DH AH  |  W EY M  | 
t15.2023.10.01,8,28,HH IY  |  S EH N D  |  B IH L IY Z  |  R IH D M AA R D IH T  |  S K R IH M AH L IY  |  T UW  |  DH AE T  |  IH N S AH N T EH N T  |  F AO R  |  DH AH  |  D R AY V ER Z  |  S EH P T IY  | 
t15.2023.10.01,8,29,W IH TH EH N  |  M IH N AH T S  |  DH EY  |  S EY  |  DH AH  |  F AY ER  |  W AA Z  |  AH N D ER  |  K AH N T R OW L  | 
t15.2023.10.01,8,30,HH IY  |  L UH K T  |  AH P  |  T UW  |  F AY N D  |  DH AH  |  TH AO NG  |  K W IH NG  |  IH N T UW  |  DH AH  |  F EH R AH N S T  |  AH V  |  B OW TH  | 
t15.2023.10.01,8,31,DH AH  |  T UW  |  AH V  |  DH EH M  |  IH T EY M  |  T UW  |  B IH G  |  AH  |  B R IH NG  |  F AO R  |  IH T  | 
t15.2023.10.01,8,32,W IY  |  B R AO T  |  R EY T  |  N UW Z  |  F AO R  |  Y UW  | 
t15.2023.10.01,8,33,AH N  |  AE K T AH M AH N T  |  AH N D  |  T EH N D ER  |  JH R AH M ER  |  AH B AW T  |  K AE R IH NG  |  AA N  |  AH G EH N S  |  L AY Z  |  HH AH N D B R IY D Z  | 
t15.2023.10.01,8,34,S OW IH NG  |  IY CH T  |  K AE N S IH SH S  |  AH N AH DH ER  |  S P EH CH AH L  |  V IH L IH JH  |  IH N  |  DH AH  |  T AW N  |  AH V  |  JH AA N D ER L AY N  | 
t15.2023.10.01,8,35,AY  |  M UW V D  |  T UW  |  L AO N D IH D  |  IH N  |  SH ER T  |  AH V  |  B AH S AH L  |  B AH T  |  R EY N D Z  |  W ER  |  HH AA R D  |  T UW  |  K AH M  |  B AY  | 
t15.2023.10.01,8,36,SH AA L IY  |  DH AH  |  SH AW N D  |  AH V  |  S AE L IH Z  |  W AA Z  |  DH AH  |  OW N L IY  |  AH M B P R ER B IH T  |  W AH N  |  HH IY R  | 
t15.2023.10.01,8,37,S OW  |  DH AH  |  W AO R D  |  K AE N  |  S AE L AH P R EY D  |  D IH T G EH DH ER  |  HH IY R  |  HH IY  |  AE D IH D  | 
t15.2023.10.01,8,38,AH  |  K R IY S CH ER  |  IH N  |  DH AH  |  AY S  | 
t15.2023.10.01,8,39,AO L  |  DH AH  |  L AH V  |  AH N D  |  DH AH  |  P R EY R Z  |  G AA D  |  W IH L IH NG  |  HH IH L  |  B IY  |  F AY N  |  S UW N  | 
t15.2023.10.06,6,15,IH T  |  M IY  |  B IY  |  IH N  |  DH AH  |  F Y UW S ER  | 
t15.2023.10.06,6,16,ER N IH NG  |  IH Z  |  M AH N IY  | 
t15.2023.10.06,6,17,AH N D  |  DH EH R  |  AO R D ER  |  T UW  |  G EH T  |  R EH D  |  AH V  |  F AO R  |  DH AH  |  W IY K EH N D  | 
t15.2023.10.06,6,18,AY  |  TH IH NG K  |  IH T S  |  JH AH S T  |  AH  |  K R AY IH NG  |  S EY M  | 
t15.2023.10.06,6,19,S EH L  |  P R AA T AH N S  |  AH B AA R D  |  AE Z  |  M AH CH  |  AE Z  |  W IY  |  B R IH NG  |  IH N  | 
t15.2023.10.06,6,20,DH IH S  |  Y AO R  |  AH N D  |  L AE S T  |  Y IH R  | 
t15.2023.10.06,6,21,AY  |  D OW N T  |  OW N D  |  M AY  |  HH OW M  | 
t15.2023.10.06,6,22,DH EH L  |  D UW  |  F AH N  |  IH N  |  DH EH R  |  S T AH T ER Z  | 
t15.2023.10.06,6,23,DH AE T S  |  DH AH  |  B EH S T  |  W EY  |  T UW  |  D UW  |  IH T  | 
t15.2023.10.06,6,24,IH T  |  W AA Z  |  HH AA R D  |  T UW  |  EH K S EH P T  |  DH AE T  | 
t15.2023.10.06,6,25,M AY  |  F AA DH ER  |  T IY ZH AH Z  |  M IY  |  AH B AW T  |  K AH M IH NG  |  K UH K IH NG  | 
t15.2023.10.06,6,26,Y UW  |  N OW  |  IH T S  |  S OW  |  IH K S AY T IH NG  | 
t15.2023.10.06,6,27,IH T  |  W AA Z  |  P R IH T IY  |  S EH M AH L ER  | 
t15.2023.10.06,6,28,IH T  |  W AA Z  |  W EH N  |  AY  |  W AA Z  |  AH  |  CH AY L D  | 
t15.2023.10.06,6,29,AY  |  HH EH V AH N T  |  HH AE D  |  AH  |  CH EY N S  | 
t15.2023.10.06,7,21,HH AE V  |  Y UW  |  S IY N  |  G OW Z S  |  Y EH T  | 
t15.2023.10.06,7,22,HH IY  |  M EY D  |  M IY  |  L AH F  | 
t15.2023.10.06,7,23,W EH R  |  W IY  |  W EH N T  |  F R AH M  |  DH EH R  | 
t15.2023.10.06,7,24,DH AH  |  B EH T ER EY T  |  CH OY S  | 
t15.2023.10.06,7,25,SH IY  |  W AA Z  |  IH N AA G Y AH T IH D  |  IH N  |  JH AE L Y AH W AH IY  | 
t15.2023.10.06,7,26,W EH L  |  W IY R  |  R IH L IY  |  AO F ER  |  P ER D AH N D  | 
t15.2023.10.06,7,27,AY  |  B IH L IY V  |  IH T  |  IH Z  |  T UW  | 
t15.2023.10.06,7,28,G EY V  |  Y UW  |  AH  |  R AH N  |  F AO R  |  Y AO R  |  M AH N IY  | 
t15.2023.10.06,7,29,AY  |  D OW T IH SH T  |  DH AE T  |  IH Z  |  V OY S  |  T R AH B AH L D  | 
t15.2023.10.06,7,30,S OW  |  AY  |  K AE N  |  G OW  |  AW T  |  AH N D  |  G OW  |  T UW  |  DH AH  |  P AO R  |  DH IH S  |  L EY T  | 
t15.2023.10.06,7,31,M AY  |  R UW M AH N T  |  S AY N D  |  M IY  |  AH P  | 
t15.2023.10.06,7,32,AY  |  W AA Z  |  L AE N D  |  T UW  |  G EH T  |  R EH T  |  AH V  |  L IH T IH D  |  K AE SH AH L IY N  | 
t15.2023.10.06,7,33,DH EY  |  W ER  |  SH OW IH NG  |  S AH M  |  AH N D  |  AY  |  W AA Z  |  W AA CH IH NG  | 
t15.2023.10.06,7,34,HH AW  |  W IH L  |  Y UW  |  B EH ZH ER  |  Y AO R  |  L AY F  | 
t15.2023.10.06,7,35,AY  |  L AY K  |  AO R K AH N S ER  |  M Y UW Z IH K  |  T UW  | 
t15.2023.10.06,7,36,DH EH R  |  G AA T IH NG  |  S AH M  |  AH V  |  DH AE T  | 
t15.2023.10.06,7,37,AY  |  D OW N T  |  N OW  |  IH F  |  Y UH R  |  L AY K  |  M IY  | 
